,id_num,picture_num,race,Male,facial_hair,age,glasses,quality
269080_02F22.jpg,269080,2,B,-1,,6,,GOOD
324658_06M19.jpg,324658,6,B,1,,3,,GOOD
286913_00F23.jpg,286913,0,W,-1,,7,,GOOD
325761_05M43.jpg,325761,5,B,1,,27,,GOOD
086108_0M42.jpg,86108,0,W,1,,26,,GOOD
305882_00F30.jpg,305882,0,B,-1,,14,,GOOD
103864_03M40.jpg,103864,3,B,1,,24,,GOOD
178902_02M51.jpg,178902,2,B,1,,35,,GOOD
234522_03M25.jpg,234522,3,B,1,,9,,GOOD
125690_00M33.jpg,125690,0,B,1,,17,,GOOD
066922_1M37.jpg,66922,1,B,1,,21,,GOOD
062599_07M42.jpg,62599,7,B,1,,26,,GOOD
329089_00M19.jpg,329089,0,B,1,,3,,GOOD
327354_04M16.jpg,327354,4,B,1,,0,,GOOD
080574_04F41.jpg,80574,4,B,-1,,25,,GOOD
267957_05M41.jpg,267957,5,B,1,,25,,GOOD
284558_02M24.jpg,284558,2,B,1,,8,,GOOD
181944_02M30.jpg,181944,2,B,1,,14,,GOOD
299732_01F35.jpg,299732,1,W,-1,,19,,GOOD
225024_04M31.jpg,225024,4,B,1,,15,,GOOD
321819_01F22.jpg,321819,1,W,-1,,6,,GOOD
321745_01M22.jpg,321745,1,W,1,,6,,GOOD
283094_03M22.jpg,283094,3,B,1,,6,,GOOD
246119_00M24.jpg,246119,0,B,1,,8,,GOOD
048604_2M47.jpg,48604,2,B,1,,31,,GOOD
232441_00M23.jpg,232441,0,B,1,,7,,GOOD
091438_1M51.jpg,91438,1,B,1,,35,,GOOD
216443_02M31.jpg,216443,2,B,1,,15,,GOOD
064268_1M40.jpg,64268,1,B,1,,24,,GOOD
177950_02F30.jpg,177950,2,W,-1,,14,,GOOD
287676_01M22.jpg,287676,1,B,1,,6,,GOOD
319261_02M18.jpg,319261,2,W,1,,2,,GOOD
104121_21M37.jpg,104121,21,B,1,,21,,GOOD
270197_01F24.jpg,270197,1,B,-1,,8,,GOOD
302748_01M50.jpg,302748,1,A,1,,34,,GOOD
187925_01M35.jpg,187925,1,B,1,,19,,GOOD
324395_00M17.jpg,324395,0,B,1,,1,,GOOD
122581_4M31.jpg,122581,4,B,1,,15,,GOOD
093513_01M41.jpg,93513,1,B,1,,25,,GOOD
238335_00M23.jpg,238335,0,B,1,,7,,GOOD
228187_03F26.jpg,228187,3,W,-1,,10,,GOOD
233131_17F43.jpg,233131,17,W,-1,,27,,GOOD
267348_00M22.jpg,267348,0,W,1,,6,,GOOD
290960_01F38.jpg,290960,1,B,-1,,22,,GOOD
105225_03M36.jpg,105225,3,B,1,,20,,GOOD
228288_03M25.jpg,228288,3,W,1,,9,,GOOD
210982_16M31.jpg,210982,16,B,1,,15,,GOOD
320469_01M17.jpg,320469,1,B,1,,1,,GOOD
276879_00M20.jpg,276879,0,B,1,,4,,GOOD
123859_12F36.jpg,123859,12,B,-1,,20,,GOOD
246127_04M40.jpg,246127,4,B,1,,24,,GOOD
245975_01M24.jpg,245975,1,B,1,,8,,GOOD
109931_1M33.jpg,109931,1,B,1,,17,,GOOD
335529_00M16.jpg,335529,0,B,1,,0,,GOOD
328585_09M18.jpg,328585,9,B,1,,2,,GOOD
124855_2M31.jpg,124855,2,B,1,,15,,GOOD
102648_1M42.jpg,102648,1,B,1,,26,,GOOD
310291_07M22.jpg,310291,7,W,1,,6,,GOOD
278732_02M20.jpg,278732,2,B,1,,4,,GOOD
278163_00F20.jpg,278163,0,W,-1,,4,,GOOD
049708_6M49.jpg,49708,6,B,1,,33,,GOOD
204757_03M47.jpg,204757,3,B,1,,31,,GOOD
076181_36M36.jpg,76181,36,B,1,,20,,GOOD
200451_02M27.jpg,200451,2,B,1,,11,,GOOD
068126_2M40.jpg,68126,2,W,1,,24,,GOOD
236978_00M51.jpg,236978,0,B,1,,35,,GOOD
056743_1F50.jpg,56743,1,B,-1,,34,,GOOD
082753_2M47.jpg,82753,2,B,1,,31,,GOOD
333793_00M17.jpg,333793,0,W,1,,1,,GOOD
189409_02M30.jpg,189409,2,B,1,,14,,GOOD
027740_0M58.jpg,27740,0,B,1,,42,,GOOD
048393_0M47.jpg,48393,0,B,1,,31,,GOOD
293344_01M31.jpg,293344,1,B,1,,15,,GOOD
250158_02M44.jpg,250158,2,A,1,,28,,GOOD
139710_01M49.jpg,139710,1,W,1,,33,,GOOD
297386_01M31.jpg,297386,1,H,1,,15,,GOOD
225806_01M27.jpg,225806,1,B,1,,11,,GOOD
138369_0M31.jpg,138369,0,B,1,,15,,GOOD
229172_03M28.jpg,229172,3,B,1,,12,,GOOD
306058_02M37.jpg,306058,2,B,1,,21,,GOOD
172022_01M32.jpg,172022,1,B,1,,16,,GOOD
337290_00M21.jpg,337290,0,H,1,,5,,GOOD
338001_01M16.jpg,338001,1,B,1,,0,,GOOD
068851_04M42.jpg,68851,4,B,1,,26,,GOOD
099857_24F42.jpg,99857,24,B,-1,,26,,GOOD
328056_00M34.jpg,328056,0,B,1,,18,,GOOD
130708_0M40.jpg,130708,0,W,1,,24,,GOOD
328455_00M17.jpg,328455,0,B,1,,1,,GOOD
341985_01M40.jpg,341985,1,W,1,,24,,GOOD
076971_3M38.jpg,76971,3,B,1,,22,,GOOD
322180_00M45.jpg,322180,0,B,1,,29,,GOOD
114126_1M36.jpg,114126,1,B,1,,20,,GOOD
157011_02M35.jpg,157011,2,B,1,,19,,GOOD
131787_0F31.jpg,131787,0,B,-1,,15,,GOOD
174944_01M38.jpg,174944,1,B,1,,22,,GOOD
297344_01M51.jpg,297344,1,B,1,,35,,GOOD
095690_1M48.jpg,95690,1,I,1,,32,,GOOD
177815_00F45.jpg,177815,0,W,-1,,29,,GOOD
066241_00M39.jpg,66241,0,B,1,,23,,GOOD
098762_02M37.jpg,98762,2,B,1,,21,,GOOD
060771_2M42.jpg,60771,2,W,1,,26,,GOOD
244097_02M53.jpg,244097,2,W,1,,37,,GOOD
237113_04M26.jpg,237113,4,B,1,,10,,GOOD
062103_00F45.jpg,62103,0,B,-1,,29,,GOOD
255466_00M37.jpg,255466,0,B,1,,21,,GOOD
322692_01M31.jpg,322692,1,B,1,,15,,GOOD
093092_5M35.jpg,93092,5,B,1,,19,,GOOD
104270_03F45.jpg,104270,3,B,-1,,29,,GOOD
309987_02M17.jpg,309987,2,B,1,,1,,GOOD
257110_02M36.jpg,257110,2,H,1,,20,,GOOD
066415_07M51.jpg,66415,7,B,1,,35,,GOOD
321169_02M33.jpg,321169,2,W,1,,17,,GOOD
317522_00M24.jpg,317522,0,H,1,,8,,GOOD
228288_01M25.jpg,228288,1,W,1,,9,,GOOD
241970_00M32.jpg,241970,0,W,1,,16,,GOOD
089898_1M47.jpg,89898,1,W,1,,31,,GOOD
286516_02M19.jpg,286516,2,B,1,,3,,GOOD
320815_02F46.jpg,320815,2,W,-1,,30,,GOOD
230030_02M24.jpg,230030,2,B,1,,8,,GOOD
329016_00M21.jpg,329016,0,W,1,,5,,GOOD
114512_09M54.jpg,114512,9,B,1,,38,,GOOD
212609_03M25.jpg,212609,3,B,1,,9,,GOOD
235787_11M25.jpg,235787,11,B,1,,9,,GOOD
119893_6M55.jpg,119893,6,W,1,,39,,GOOD
297393_02M22.jpg,297393,2,W,1,,6,,GOOD
233501_06F30.jpg,233501,6,B,-1,,14,,GOOD
104967_2M40.jpg,104967,2,B,1,,24,,GOOD
338818_01F18.jpg,338818,1,B,-1,,2,,GOOD
193174_00M43.jpg,193174,0,B,1,,27,,GOOD
211347_06M26.jpg,211347,6,B,1,,10,,GOOD
065894_14M46.jpg,65894,14,B,1,,30,,GOOD
347408_02M28.jpg,347408,2,B,1,,12,,GOOD
318218_00M24.jpg,318218,0,B,1,,8,,GOOD
066069_4M43.jpg,66069,4,B,1,,27,,GOOD
275668_02M21.jpg,275668,2,B,1,,5,,GOOD
273638_01M22.jpg,273638,1,W,1,,6,,GOOD
271911_02M25.jpg,271911,2,B,1,,9,,GOOD
235687_03M25.jpg,235687,3,B,1,,9,,GOOD
117697_1F33.jpg,117697,1,B,-1,,17,,GOOD
059361_0M56.jpg,59361,0,B,1,,40,,GOOD
322508_05F18.jpg,322508,5,B,-1,,2,,GOOD
226043_03M29.jpg,226043,3,B,1,,13,,GOOD
177950_01F30.jpg,177950,1,W,-1,,14,,GOOD
105300_0F40.jpg,105300,0,W,-1,,24,,GOOD
183144_02M28.jpg,183144,2,B,1,,12,,GOOD
035735_04M58.jpg,35735,4,B,1,,42,,GOOD
286913_03F24.jpg,286913,3,W,-1,,8,,GOOD
062529_0M42.jpg,62529,0,B,1,,26,,GOOD
188142_02M43.jpg,188142,2,B,1,,27,,GOOD
264304_00M21.jpg,264304,0,B,1,,5,,GOOD
261654_04M22.jpg,261654,4,B,1,,6,,GOOD
306123_01M29.jpg,306123,1,B,1,,13,,GOOD
103743_2M37.jpg,103743,2,W,1,,21,,GOOD
283201_01M21.jpg,283201,1,B,1,,5,,GOOD
212351_04M33.jpg,212351,4,B,1,,17,,GOOD
095636_10M43.jpg,95636,10,B,1,,27,,GOOD
341030_01M20.jpg,341030,1,B,1,,4,,GOOD
059693_0M43.jpg,59693,0,W,1,,27,,GOOD
223393_03M29.jpg,223393,3,B,1,,13,,GOOD
158191_02F41.jpg,158191,2,W,-1,,25,,GOOD
076181_32M36.jpg,76181,32,B,1,,20,,GOOD
340980_02M16.jpg,340980,2,B,1,,0,,GOOD
048125_8F48.jpg,48125,8,W,-1,,32,,GOOD
262410_00M20.jpg,262410,0,B,1,,4,,GOOD
274958_02F55.jpg,274958,2,W,-1,,39,,GOOD
306660_05M19.jpg,306660,5,B,1,,3,,GOOD
321893_00M34.jpg,321893,0,W,1,,18,,GOOD
079145_00M46.jpg,79145,0,B,1,,30,,GOOD
110185_0M38.jpg,110185,0,B,1,,22,,GOOD
332125_01M33.jpg,332125,1,B,1,,17,,GOOD
178193_01M29.jpg,178193,1,B,1,,13,,GOOD
342105_00M18.jpg,342105,0,A,1,,2,,GOOD
226797_05F29.jpg,226797,5,B,-1,,13,,GOOD
316081_03M18.jpg,316081,3,B,1,,2,,GOOD
207501_02F30.jpg,207501,2,B,-1,,14,,GOOD
239265_00M24.jpg,239265,0,B,1,,8,,GOOD
329342_00M42.jpg,329342,0,W,1,,26,,GOOD
247264_01M26.jpg,247264,1,B,1,,10,,GOOD
077346_1F37.jpg,77346,1,B,-1,,21,,GOOD
051169_3M49.jpg,51169,3,B,1,,33,,GOOD
152225_01M35.jpg,152225,1,W,1,,19,,GOOD
323929_03M19.jpg,323929,3,B,1,,3,,GOOD
250181_04M23.jpg,250181,4,B,1,,7,,GOOD
273791_00M19.jpg,273791,0,B,1,,3,,GOOD
299667_03F19.jpg,299667,3,B,-1,,3,,GOOD
062017_2M58.jpg,62017,2,B,1,,42,,GOOD
270245_02M23.jpg,270245,2,B,1,,7,,GOOD
262274_05M22.jpg,262274,5,B,1,,6,,GOOD
102335_05M35.jpg,102335,5,W,1,,19,,GOOD
046138_4M53.jpg,46138,4,B,1,,37,,GOOD
051250_4M44.jpg,51250,4,B,1,,28,,GOOD
259764_02M21.jpg,259764,2,B,1,,5,,GOOD
274071_00M19.jpg,274071,0,B,1,,3,,GOOD
315032_00M24.jpg,315032,0,B,1,,8,,GOOD
241449_00M24.jpg,241449,0,B,1,,8,,GOOD
125704_0M50.jpg,125704,0,B,1,,34,,GOOD
035143_1M56.jpg,35143,1,W,1,,40,,GOOD
169440_03M32.jpg,169440,3,B,1,,16,,GOOD
312379_03M42.jpg,312379,3,B,1,,26,,GOOD
241102_00M22.jpg,241102,0,B,1,,6,,GOOD
276714_01M43.jpg,276714,1,W,1,,27,,GOOD
310974_02M18.jpg,310974,2,B,1,,2,,GOOD
206295_03M28.jpg,206295,3,B,1,,12,,GOOD
320089_02M29.jpg,320089,2,H,1,,13,,GOOD
330007_03M17.jpg,330007,3,B,1,,1,,GOOD
221118_04M46.jpg,221118,4,W,1,,30,,GOOD
140178_06M35.jpg,140178,6,B,1,,19,,GOOD
313552_09F37.jpg,313552,9,B,-1,,21,,GOOD
204394_02F27.jpg,204394,2,B,-1,,11,,GOOD
280477_03M19.jpg,280477,3,B,1,,3,,GOOD
264436_01M18.jpg,264436,1,B,1,,2,,GOOD
183269_05M44.jpg,183269,5,B,1,,28,,GOOD
079131_1M37.jpg,79131,1,B,1,,21,,GOOD
233830_03M24.jpg,233830,3,B,1,,8,,GOOD
087970_5F46.jpg,87970,5,W,-1,,30,,GOOD
068480_7M47.jpg,68480,7,B,1,,31,,GOOD
320943_04M21.jpg,320943,4,B,1,,5,,GOOD
338378_01M18.jpg,338378,1,B,1,,2,,GOOD
035625_5M51.jpg,35625,5,B,1,,35,,GOOD
287626_00M34.jpg,287626,0,B,1,,18,,GOOD
091514_3F49.jpg,91514,3,B,-1,,33,,GOOD
109910_3M61.jpg,109910,3,W,1,,45,,GOOD
297017_00M22.jpg,297017,0,B,1,,6,,GOOD
241940_00M22.jpg,241940,0,W,1,,6,,GOOD
319686_00M31.jpg,319686,0,H,1,,15,,GOOD
315448_01M19.jpg,315448,1,W,1,,3,,GOOD
117757_3M48.jpg,117757,3,B,1,,32,,GOOD
318418_05M17.jpg,318418,5,B,1,,1,,GOOD
136911_07M34.jpg,136911,7,B,1,,18,,GOOD
242747_01M22.jpg,242747,1,B,1,,6,,GOOD
302319_02M18.jpg,302319,2,B,1,,2,,GOOD
327515_05M45.jpg,327515,5,B,1,,29,,GOOD
222449_01M27.jpg,222449,1,B,1,,11,,GOOD
118856_05M36.jpg,118856,5,B,1,,20,,GOOD
317056_02M25.jpg,317056,2,W,1,,9,,GOOD
104275_1M61.jpg,104275,1,W,1,,45,,GOOD
083494_3M34.jpg,83494,3,B,1,,18,,GOOD
105961_1M33.jpg,105961,1,B,1,,17,,GOOD
238514_02M26.jpg,238514,2,A,1,,10,,GOOD
301275_03M18.jpg,301275,3,H,1,,2,,GOOD
346183_00M20.jpg,346183,0,I,1,,4,,GOOD
184199_00F30.jpg,184199,0,B,-1,,14,,GOOD
056500_6M45.jpg,56500,6,B,1,,29,,GOOD
260710_11M50.jpg,260710,11,W,1,,34,,GOOD
081236_1F40.jpg,81236,1,B,-1,,24,,GOOD
196839_01M47.jpg,196839,1,B,1,,31,,GOOD
280378_00F33.jpg,280378,0,W,-1,,17,,GOOD
221199_03F29.jpg,221199,3,B,-1,,13,,GOOD
255079_01M23.jpg,255079,1,H,1,,7,,GOOD
309193_01F47.jpg,309193,1,W,-1,,31,,GOOD
130630_25M46.jpg,130630,25,W,1,,30,,GOOD
215497_00M26.jpg,215497,0,B,1,,10,,GOOD
235671_04M26.jpg,235671,4,W,1,,10,,GOOD
086361_01M49.jpg,86361,1,B,1,,33,,GOOD
181982_01M44.jpg,181982,1,B,1,,28,,GOOD
253385_01F23.jpg,253385,1,B,-1,,7,,GOOD
071167_3M37.jpg,71167,3,W,1,,21,,GOOD
172912_00M31.jpg,172912,0,B,1,,15,,GOOD
308389_00M28.jpg,308389,0,W,1,,12,,GOOD
345021_01M24.jpg,345021,1,W,1,,8,,GOOD
107555_02F39.jpg,107555,2,B,-1,,23,,GOOD
254542_02M24.jpg,254542,2,B,1,,8,,GOOD
074097_2M51.jpg,74097,2,B,1,,35,,GOOD
245392_02M26.jpg,245392,2,B,1,,10,,GOOD
307527_10M18.jpg,307527,10,B,1,,2,,GOOD
318075_01F28.jpg,318075,1,H,-1,,12,,GOOD
125283_0M43.jpg,125283,0,B,1,,27,,GOOD
106450_05M40.jpg,106450,5,B,1,,24,,GOOD
131174_08M42.jpg,131174,8,B,1,,26,,GOOD
305158_02M18.jpg,305158,2,B,1,,2,,GOOD
102341_02M39.jpg,102341,2,B,1,,23,,GOOD
198238_04M59.jpg,198238,4,B,1,,43,,GOOD
335065_03F27.jpg,335065,3,B,-1,,11,,GOOD
098006_1M39.jpg,98006,1,W,1,,23,,GOOD
063630_04M42.jpg,63630,4,B,1,,26,,GOOD
137583_05M34.jpg,137583,5,B,1,,18,,GOOD
188142_00M43.jpg,188142,0,B,1,,27,,GOOD
208067_03M40.jpg,208067,3,B,1,,24,,GOOD
235500_02M37.jpg,235500,2,B,1,,21,,GOOD
171578_01M32.jpg,171578,1,B,1,,16,,GOOD
273458_12M45.jpg,273458,12,B,1,,29,,GOOD
243630_02M25.jpg,243630,2,B,1,,9,,GOOD
129587_3F50.jpg,129587,3,B,-1,,34,,GOOD
342574_00M16.jpg,342574,0,B,1,,0,,GOOD
079088_00F53.jpg,79088,0,B,-1,,37,,GOOD
340138_00F33.jpg,340138,0,W,-1,,17,,GOOD
067458_01M44.jpg,67458,1,B,1,,28,,GOOD
134797_1F30.jpg,134797,1,B,-1,,14,,GOOD
054749_02M45.jpg,54749,2,B,1,,29,,GOOD
322252_00M19.jpg,322252,0,B,1,,3,,GOOD
052704_0F50.jpg,52704,0,B,-1,,34,,GOOD
255446_05M23.jpg,255446,5,B,1,,7,,GOOD
324003_04F26.jpg,324003,4,B,-1,,10,,GOOD
135899_1M37.jpg,135899,1,B,1,,21,,GOOD
077176_00M42.jpg,77176,0,B,1,,26,,GOOD
249555_00M24.jpg,249555,0,B,1,,8,,GOOD
352117_02M16.jpg,352117,2,H,1,,0,,GOOD
106893_1M39.jpg,106893,1,B,1,,23,,GOOD
054051_0M43.jpg,54051,0,B,1,,27,,GOOD
050657_1M46.jpg,50657,1,B,1,,30,,GOOD
134894_1M39.jpg,134894,1,B,1,,23,,GOOD
338818_00F17.jpg,338818,0,B,-1,,1,,GOOD
077890_1M48.jpg,77890,1,B,1,,32,,GOOD
119672_0M33.jpg,119672,0,W,1,,17,,GOOD
202676_02M28.jpg,202676,2,B,1,,12,,GOOD
299080_03M18.jpg,299080,3,B,1,,2,,GOOD
244469_06F26.jpg,244469,6,W,-1,,10,,GOOD
061026_0M39.jpg,61026,0,W,1,,23,,GOOD
183617_00F32.jpg,183617,0,B,-1,,16,,GOOD
239762_02M22.jpg,239762,2,B,1,,6,,GOOD
235971_00M25.jpg,235971,0,B,1,,9,,GOOD
047621_12M48.jpg,47621,12,B,1,,32,,GOOD
299044_01M25.jpg,299044,1,W,1,,9,,GOOD
261073_04M24.jpg,261073,4,W,1,,8,,GOOD
248839_02M23.jpg,248839,2,B,1,,7,,GOOD
117871_01M46.jpg,117871,1,B,1,,30,,GOOD
226690_01M39.jpg,226690,1,B,1,,23,,GOOD
258940_03M21.jpg,258940,3,B,1,,5,,GOOD
318905_01M18.jpg,318905,1,W,1,,2,,GOOD
307743_01M19.jpg,307743,1,B,1,,3,,GOOD
296573_07M22.jpg,296573,7,B,1,,6,,GOOD
330074_02M22.jpg,330074,2,B,1,,6,,GOOD
161187_01M32.jpg,161187,1,B,1,,16,,GOOD
138053_2M32.jpg,138053,2,B,1,,16,,GOOD
303729_02M19.jpg,303729,2,B,1,,3,,GOOD
283032_01M22.jpg,283032,1,B,1,,6,,GOOD
202550_00M29.jpg,202550,0,B,1,,13,,GOOD
246164_00M22.jpg,246164,0,B,1,,6,,GOOD
334051_01F20.jpg,334051,1,B,-1,,4,,GOOD
338459_00M32.jpg,338459,0,B,1,,16,,GOOD
067617_8M41.jpg,67617,8,B,1,,25,,GOOD
248675_01M24.jpg,248675,1,B,1,,8,,GOOD
076780_0F49.jpg,76780,0,W,-1,,33,,GOOD
318233_01M16.jpg,318233,1,B,1,,0,,GOOD
345009_00M45.jpg,345009,0,W,1,,29,,GOOD
103061_07M39.jpg,103061,7,B,1,,23,,GOOD
255375_01M22.jpg,255375,1,W,1,,6,,GOOD
321339_08M20.jpg,321339,8,B,1,,4,,GOOD
216421_00F26.jpg,216421,0,B,-1,,10,,GOOD
152283_01M35.jpg,152283,1,B,1,,19,,GOOD
204824_01M26.jpg,204824,1,B,1,,10,,GOOD
070709_2M46.jpg,70709,2,B,1,,30,,GOOD
079391_01F45.jpg,79391,1,W,-1,,29,,GOOD
238116_06M24.jpg,238116,6,B,1,,8,,GOOD
315300_10F19.jpg,315300,10,W,-1,,3,,GOOD
118904_03M38.jpg,118904,3,W,1,,22,,GOOD
232710_00M34.jpg,232710,0,B,1,,18,,GOOD
084754_5M35.jpg,84754,5,B,1,,19,,GOOD
298568_01M18.jpg,298568,1,B,1,,2,,GOOD
327949_03M19.jpg,327949,3,B,1,,3,,GOOD
342958_04M16.jpg,342958,4,B,1,,0,,GOOD
248646_01M24.jpg,248646,1,W,1,,8,,GOOD
129870_1M47.jpg,129870,1,B,1,,31,,GOOD
315342_00M16.jpg,315342,0,B,1,,0,,GOOD
109386_05M44.jpg,109386,5,B,1,,28,,GOOD
112059_03M43.jpg,112059,3,W,1,,27,,GOOD
228747_01M26.jpg,228747,1,B,1,,10,,GOOD
138764_07M33.jpg,138764,7,B,1,,17,,GOOD
334592_03F25.jpg,334592,3,W,-1,,9,,GOOD
322346_00M18.jpg,322346,0,B,1,,2,,GOOD
293606_02M21.jpg,293606,2,B,1,,5,,GOOD
224970_00F25.jpg,224970,0,B,-1,,9,,GOOD
032977_1M55.jpg,32977,1,B,1,,39,,GOOD
102596_07M35.jpg,102596,7,B,1,,19,,GOOD
132129_0F32.jpg,132129,0,B,-1,,16,,GOOD
319108_02M18.jpg,319108,2,B,1,,2,,GOOD
347603_01M16.jpg,347603,1,B,1,,0,,GOOD
203684_10F40.jpg,203684,10,B,-1,,24,,GOOD
313181_03M17.jpg,313181,3,B,1,,1,,GOOD
320516_04M35.jpg,320516,4,W,1,,19,,GOOD
321259_01F17.jpg,321259,1,B,-1,,1,,GOOD
300304_01M21.jpg,300304,1,B,1,,5,,GOOD
215806_00M25.jpg,215806,0,W,1,,9,,GOOD
209477_08M50.jpg,209477,8,B,1,,34,,GOOD
139243_00M32.jpg,139243,0,B,1,,16,,GOOD
322508_00F16.jpg,322508,0,B,-1,,0,,GOOD
173983_01M28.jpg,173983,1,B,1,,12,,GOOD
281215_00M22.jpg,281215,0,W,1,,6,,GOOD
111543_0F45.jpg,111543,0,B,-1,,29,,GOOD
111449_10F44.jpg,111449,10,B,-1,,28,,GOOD
293344_02M32.jpg,293344,2,B,1,,16,,GOOD
259774_02M37.jpg,259774,2,B,1,,21,,GOOD
078243_00M41.jpg,78243,0,B,1,,25,,GOOD
123542_0F33.jpg,123542,0,W,-1,,17,,GOOD
307570_00M29.jpg,307570,0,W,1,,13,,GOOD
211160_02M52.jpg,211160,2,W,1,,36,,GOOD
190261_02M34.jpg,190261,2,B,1,,18,,GOOD
330013_04M19.jpg,330013,4,B,1,,3,,GOOD
320542_03M17.jpg,320542,3,B,1,,1,,GOOD
053564_0M42.jpg,53564,0,B,1,,26,,GOOD
272791_02F29.jpg,272791,2,W,-1,,13,,GOOD
203608_08M28.jpg,203608,8,B,1,,12,,GOOD
089799_01M49.jpg,89799,1,B,1,,33,,GOOD
260710_48M52.jpg,260710,48,W,1,,36,,GOOD
333222_00M19.jpg,333222,0,B,1,,3,,GOOD
321186_00M16.jpg,321186,0,B,1,,0,,GOOD
051283_4M48.jpg,51283,4,W,1,,32,,GOOD
099857_18F41.jpg,99857,18,B,-1,,25,,GOOD
308383_00M46.jpg,308383,0,B,1,,30,,GOOD
152085_05F39.jpg,152085,5,W,-1,,23,,GOOD
205241_03M42.jpg,205241,3,B,1,,26,,GOOD
322871_11M17.jpg,322871,11,B,1,,1,,GOOD
234658_04M24.jpg,234658,4,B,1,,8,,GOOD
232710_02M35.jpg,232710,2,B,1,,19,,GOOD
109607_0M33.jpg,109607,0,W,1,,17,,GOOD
249070_01M28.jpg,249070,1,B,1,,12,,GOOD
291584_02M22.jpg,291584,2,B,1,,6,,GOOD
329339_00M24.jpg,329339,0,B,1,,8,,GOOD
241178_00M24.jpg,241178,0,B,1,,8,,GOOD
261453_01M22.jpg,261453,1,B,1,,6,,GOOD
333358_01M42.jpg,333358,1,B,1,,26,,GOOD
342486_01M17.jpg,342486,1,B,1,,1,,GOOD
138704_0F32.jpg,138704,0,W,-1,,16,,GOOD
045849_2M48.jpg,45849,2,B,1,,32,,GOOD
318077_05M20.jpg,318077,5,B,1,,4,,GOOD
233506_03M26.jpg,233506,3,B,1,,10,,GOOD
059679_13M40.jpg,59679,13,B,1,,24,,GOOD
276071_00M29.jpg,276071,0,B,1,,13,,GOOD
263616_01F41.jpg,263616,1,B,-1,,25,,GOOD
330419_02M18.jpg,330419,2,B,1,,2,,GOOD
314008_03M46.jpg,314008,3,I,1,,30,,GOOD
249555_01M24.jpg,249555,1,B,1,,8,,GOOD
319277_03M26.jpg,319277,3,B,1,,10,,GOOD
184032_02M28.jpg,184032,2,B,1,,12,,GOOD
070226_1M37.jpg,70226,1,B,1,,21,,GOOD
063585_1M41.jpg,63585,1,B,1,,25,,GOOD
048007_0M45.jpg,48007,0,B,1,,29,,GOOD
159153_00M33.jpg,159153,0,B,1,,17,,GOOD
321318_01M17.jpg,321318,1,W,1,,1,,GOOD
328055_01M21.jpg,328055,1,B,1,,5,,GOOD
127740_2M32.jpg,127740,2,B,1,,16,,GOOD
315989_02M16.jpg,315989,2,B,1,,0,,GOOD
254167_01M22.jpg,254167,1,B,1,,6,,GOOD
132367_1M36.jpg,132367,1,B,1,,20,,GOOD
126953_1F55.jpg,126953,1,W,-1,,39,,GOOD
061764_4F41.jpg,61764,4,B,-1,,25,,GOOD
338482_02M22.jpg,338482,2,B,1,,6,,GOOD
304291_00M21.jpg,304291,0,B,1,,5,,GOOD
306376_03M18.jpg,306376,3,B,1,,2,,GOOD
061158_00M42.jpg,61158,0,B,1,,26,,GOOD
072385_1F42.jpg,72385,1,B,-1,,26,,GOOD
315185_02M16.jpg,315185,2,W,1,,0,,GOOD
194658_01M34.jpg,194658,1,A,1,,18,,GOOD
164724_02M31.jpg,164724,2,B,1,,15,,GOOD
064503_1M39.jpg,64503,1,B,1,,23,,GOOD
286851_00M20.jpg,286851,0,B,1,,4,,GOOD
320175_04M17.jpg,320175,4,B,1,,1,,GOOD
082659_2M41.jpg,82659,2,B,1,,25,,GOOD
046928_7M49.jpg,46928,7,B,1,,33,,GOOD
177963_01M52.jpg,177963,1,H,1,,36,,GOOD
045903_0M48.jpg,45903,0,W,1,,32,,GOOD
108101_2F35.jpg,108101,2,W,-1,,19,,GOOD
089080_1M40.jpg,89080,1,W,1,,24,,GOOD
320800_00F22.jpg,320800,0,B,-1,,6,,GOOD
126811_2M32.jpg,126811,2,B,1,,16,,GOOD
065015_1M40.jpg,65015,1,B,1,,24,,GOOD
177033_02F30.jpg,177033,2,B,-1,,14,,GOOD
325419_01F45.jpg,325419,1,W,-1,,29,,GOOD
308578_03M19.jpg,308578,3,W,1,,3,,GOOD
051114_2M51.jpg,51114,2,B,1,,35,,GOOD
052587_0M48.jpg,52587,0,B,1,,32,,GOOD
290674_04M20.jpg,290674,4,W,1,,4,,GOOD
138764_4M31.jpg,138764,4,B,1,,15,,GOOD
329016_02M21.jpg,329016,2,W,1,,5,,GOOD
044653_9M47.jpg,44653,9,B,1,,31,,GOOD
302705_00M21.jpg,302705,0,B,1,,5,,GOOD
148155_00M32.jpg,148155,0,B,1,,16,,GOOD
051485_0M45.jpg,51485,0,B,1,,29,,GOOD
223301_01F26.jpg,223301,1,B,-1,,10,,GOOD
333041_02M25.jpg,333041,2,A,1,,9,,GOOD
298485_02F18.jpg,298485,2,B,-1,,2,,GOOD
115931_27M40.jpg,115931,27,B,1,,24,,GOOD
054406_3M45.jpg,54406,3,B,1,,29,,GOOD
305846_05M19.jpg,305846,5,B,1,,3,,GOOD
308129_01F19.jpg,308129,1,H,-1,,3,,GOOD
029417_1M57.jpg,29417,1,B,1,,41,,GOOD
085344_7M37.jpg,85344,7,W,1,,21,,GOOD
315761_00M17.jpg,315761,0,B,1,,1,,GOOD
